Id,Id2,Geography,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01
1400000US36103110803,36103110803,"Census Tract 1108.03, Suffolk County, New York",5631,383,295,171,5.2,2.8
1400000US36103110901,36103110901,"Census Tract 1109.01, Suffolk County, New York",2808,390,107,72,3.8,2.7
1400000US36103110902,36103110902,"Census Tract 1109.02, Suffolk County, New York",4034,430,767,469,19.0,10.9
1400000US36103111001,36103111001,"Census Tract 1110.01, Suffolk County, New York",2179,221,197,117,9.0,5.5
1400000US36103111002,36103111002,"Census Tract 1110.02, Suffolk County, New York",4933,499,1007,456,20.4,8.2
1400000US36103111100,36103111100,"Census Tract 1111, Suffolk County, New York",9088,806,881,517,9.7,5.6
1400000US36103111201,36103111201,"Census Tract 1112.01, Suffolk County, New York",4151,574,730,287,17.6,7.4
1400000US36103111202,36103111202,"Census Tract 1112.02, Suffolk County, New York",4490,377,186,99,4.1,2.1
1400000US36103111300,36103111300,"Census Tract 1113, Suffolk County, New York",4761,278,227,210,4.8,4.3
1400000US36103111401,36103111401,"Census Tract 1114.01, Suffolk County, New York",1393,145,37,32,2.7,2.3
1400000US36103111402,36103111402,"Census Tract 1114.02, Suffolk County, New York",5121,294,195,198,3.8,3.8
1400000US36103111503,36103111503,"Census Tract 1115.03, Suffolk County, New York",4500,462,533,521,11.8,10.7
1400000US36103111504,36103111504,"Census Tract 1115.04, Suffolk County, New York",1515,117,14,15,0.9,1.0
1400000US36103111505,36103111505,"Census Tract 1115.05, Suffolk County, New York",6622,454,340,248,5.1,3.8
1400000US36103111506,36103111506,"Census Tract 1115.06, Suffolk County, New York",3541,302,85,61,2.4,1.8
1400000US36103111601,36103111601,"Census Tract 1116.01, Suffolk County, New York",3614,302,89,70,2.5,2.0
1400000US36103111602,36103111602,"Census Tract 1116.02, Suffolk County, New York",3302,240,48,52,1.5,1.6
1400000US36103111701,36103111701,"Census Tract 1117.01, Suffolk County, New York",5893,445,318,146,5.4,2.5
1400000US36103111703,36103111703,"Census Tract 1117.03, Suffolk County, New York",3115,153,166,122,5.3,3.9
1400000US36103111704,36103111704,"Census Tract 1117.04, Suffolk County, New York",3113,154,26,40,0.8,1.3
1400000US36103111801,36103111801,"Census Tract 1118.01, Suffolk County, New York",5619,272,83,84,1.5,1.5
1400000US36103111802,36103111802,"Census Tract 1118.02, Suffolk County, New York",2948,181,92,73,3.1,2.5
1400000US36103111803,36103111803,"Census Tract 1118.03, Suffolk County, New York",2669,128,28,33,1.0,1.2
1400000US36103111804,36103111804,"Census Tract 1118.04, Suffolk County, New York",2432,149,84,54,3.5,2.3
1400000US36103111900,36103111900,"Census Tract 1119, Suffolk County, New York",5121,316,133,81,2.6,1.6
1400000US36103112001,36103112001,"Census Tract 1120.01, Suffolk County, New York",4446,299,288,146,6.5,3.3
1400000US36103112002,36103112002,"Census Tract 1120.02, Suffolk County, New York",4698,211,79,49,1.7,1.0
1400000US36103112102,36103112102,"Census Tract 1121.02, Suffolk County, New York",3905,292,77,78,2.0,2.0
1400000US36103112103,36103112103,"Census Tract 1121.03, Suffolk County, New York",3958,241,148,77,3.7,1.9
1400000US36103112104,36103112104,"Census Tract 1121.04, Suffolk County, New York",2393,189,118,99,4.9,4.1
1400000US36103112204,36103112204,"Census Tract 1122.04, Suffolk County, New York",3840,185,91,62,2.4,1.6
1400000US36103112206,36103112206,"Census Tract 1122.06, Suffolk County, New York",8218,586,607,313,7.4,3.8
1400000US36103112210,36103112210,"Census Tract 1122.10, Suffolk County, New York",6887,457,74,72,1.1,1.0
1400000US36103112211,36103112211,"Census Tract 1122.11, Suffolk County, New York",4671,231,60,56,1.3,1.2
1400000US36103112212,36103112212,"Census Tract 1122.12, Suffolk County, New York",3331,271,114,106,3.4,3.3
1400000US36103112213,36103112213,"Census Tract 1122.13, Suffolk County, New York",5162,234,202,118,3.9,2.3
1400000US36103112214,36103112214,"Census Tract 1122.14, Suffolk County, New York",7282,652,297,181,4.1,2.4
1400000US36103122300,36103122300,"Census Tract 1223, Suffolk County, New York",3899,347,161,126,4.1,3.2
1400000US36103122403,36103122403,"Census Tract 1224.03, Suffolk County, New York",2566,215,174,130,6.8,5.1
1400000US36103122404,36103122404,"Census Tract 1224.04, Suffolk County, New York",3667,260,166,109,4.5,3.0
1400000US36103122405,36103122405,"Census Tract 1224.05, Suffolk County, New York",3974,314,278,203,7.0,4.9
1400000US36103122406,36103122406,"Census Tract 1224.06, Suffolk County, New York",5165,561,1144,428,22.1,8.1
1400000US36103122501,36103122501,"Census Tract 1225.01, Suffolk County, New York",3649,433,581,258,15.9,7.0
1400000US36103122502,36103122502,"Census Tract 1225.02, Suffolk County, New York",4491,434,237,189,5.3,4.2
1400000US36103122601,36103122601,"Census Tract 1226.01, Suffolk County, New York",5656,387,372,227,6.6,4.0
1400000US36103122602,36103122602,"Census Tract 1226.02, Suffolk County, New York",4904,267,164,93,3.3,1.9
1400000US36103122603,36103122603,"Census Tract 1226.03, Suffolk County, New York",5620,363,180,123,3.2,2.2
1400000US36103122704,36103122704,"Census Tract 1227.04, Suffolk County, New York",1950,165,65,54,3.3,2.9
1400000US36103122705,36103122705,"Census Tract 1227.05, Suffolk County, New York",2569,265,259,204,10.1,7.7
1400000US36103122706,36103122706,"Census Tract 1227.06, Suffolk County, New York",3491,328,193,99,5.5,2.8
1400000US36103122707,36103122707,"Census Tract 1227.07, Suffolk County, New York",3401,294,122,117,3.6,3.5
1400000US36103122801,36103122801,"Census Tract 1228.01, Suffolk County, New York",6017,396,785,383,13.0,6.5
1400000US36103122802,36103122802,"Census Tract 1228.02, Suffolk County, New York",4156,295,300,188,7.2,4.5
1400000US36103122901,36103122901,"Census Tract 1229.01, Suffolk County, New York",6523,407,371,202,5.7,3.1
1400000US36103122902,36103122902,"Census Tract 1229.02, Suffolk County, New York",4483,399,377,220,8.4,4.9
1400000US36103123001,36103123001,"Census Tract 1230.01, Suffolk County, New York",6265,425,232,205,3.7,3.2
1400000US36103123002,36103123002,"Census Tract 1230.02, Suffolk County, New York",4550,390,141,90,3.1,2.0
1400000US36103123101,36103123101,"Census Tract 1231.01, Suffolk County, New York",3589,383,43,32,1.2,0.9
1400000US36103123102,36103123102,"Census Tract 1231.02, Suffolk County, New York",3685,223,102,82,2.8,2.3
1400000US36103123201,36103123201,"Census Tract 1232.01, Suffolk County, New York",2102,315,134,86,6.4,4.2
1400000US36103123202,36103123202,"Census Tract 1232.02, Suffolk County, New York",9313,1229,944,566,10.1,6.2
1400000US36103123301,36103123301,"Census Tract 1233.01, Suffolk County, New York",8240,783,911,333,11.1,4.0
1400000US36103123302,36103123302,"Census Tract 1233.02, Suffolk County, New York",1710,458,207,182,12.1,10.3
1400000US36103123401,36103123401,"Census Tract 1234.01, Suffolk County, New York",4354,501,155,165,3.6,3.9
1400000US36103123402,36103123402,"Census Tract 1234.02, Suffolk County, New York",7433,649,686,389,9.2,5.2
1400000US36103123500,36103123500,"Census Tract 1235, Suffolk County, New York",5694,406,812,592,14.3,10.1
1400000US36103123600,36103123600,"Census Tract 1236, Suffolk County, New York",3305,326,89,82,2.7,2.4
1400000US36103123701,36103123701,"Census Tract 1237.01, Suffolk County, New York",6608,598,955,350,14.5,5.2
1400000US36103123702,36103123702,"Census Tract 1237.02, Suffolk County, New York",7843,948,382,241,4.9,3.0
1400000US36103123801,36103123801,"Census Tract 1238.01, Suffolk County, New York",4143,361,122,80,2.9,2.0
1400000US36103123802,36103123802,"Census Tract 1238.02, Suffolk County, New York",3516,386,196,109,5.6,3.2
1400000US36103123900,36103123900,"Census Tract 1239, Suffolk County, New York",4890,437,254,195,5.2,4.0
1400000US36103124001,36103124001,"Census Tract 1240.01, Suffolk County, New York",4518,420,279,212,6.2,4.8
1400000US36103124002,36103124002,"Census Tract 1240.02, Suffolk County, New York",3611,262,113,98,3.1,2.7
1400000US36103124101,36103124101,"Census Tract 1241.01, Suffolk County, New York",4822,367,73,72,1.5,1.5
1400000US36103124102,36103124102,"Census Tract 1241.02, Suffolk County, New York",3439,410,266,324,7.7,8.7
1400000US36103124200,36103124200,"Census Tract 1242, Suffolk County, New York",5942,466,218,153,3.7,2.6
1400000US36103124300,36103124300,"Census Tract 1243, Suffolk County, New York",6416,388,641,283,10.0,4.4
1400000US36103124401,36103124401,"Census Tract 1244.01, Suffolk County, New York",3505,283,192,131,5.5,3.7
1400000US36103124402,36103124402,"Census Tract 1244.02, Suffolk County, New York",3901,406,68,60,1.7,1.5
1400000US36103124500,36103124500,"Census Tract 1245, Suffolk County, New York",5132,271,332,172,6.5,3.4
1400000US36103124601,36103124601,"Census Tract 1246.01, Suffolk County, New York",2803,157,42,37,1.5,1.3
1400000US36103124602,36103124602,"Census Tract 1246.02, Suffolk County, New York",4186,236,259,122,6.2,2.8
1400000US36103134702,36103134702,"Census Tract 1347.02, Suffolk County, New York",5551,477,404,385,7.3,6.8
1400000US36103134703,36103134703,"Census Tract 1347.03, Suffolk County, New York",4147,293,59,57,1.4,1.4
1400000US36103134704,36103134704,"Census Tract 1347.04, Suffolk County, New York",2477,237,151,132,6.1,5.2
1400000US36103134902,36103134902,"Census Tract 1349.02, Suffolk County, New York",4497,234,359,211,8.0,4.6
1400000US36103134903,36103134903,"Census Tract 1349.03, Suffolk County, New York",1340,109,50,54,3.7,4.0
1400000US36103134904,36103134904,"Census Tract 1349.04, Suffolk County, New York",6216,458,169,129,2.7,2.1
1400000US36103134906,36103134906,"Census Tract 1349.06, Suffolk County, New York",5474,234,277,216,5.1,3.9
1400000US36103134907,36103134907,"Census Tract 1349.07, Suffolk County, New York",4932,446,232,150,4.7,3.0
1400000US36103135002,36103135002,"Census Tract 1350.02, Suffolk County, New York",5182,280,228,134,4.4,2.5
1400000US36103135003,36103135003,"Census Tract 1350.03, Suffolk County, New York",4549,326,75,61,1.6,1.3
1400000US36103135004,36103135004,"Census Tract 1350.04, Suffolk County, New York",2935,177,94,44,3.2,1.5
1400000US36103135005,36103135005,"Census Tract 1350.05, Suffolk County, New York",2791,192,118,55,4.2,2.0
1400000US36103135101,36103135101,"Census Tract 1351.01, Suffolk County, New York",3839,168,45,29,1.2,0.8
1400000US36103135102,36103135102,"Census Tract 1351.02, Suffolk County, New York",4324,282,97,69,2.2,1.6
1400000US36103135103,36103135103,"Census Tract 1351.03, Suffolk County, New York",4939,282,133,79,2.7,1.6
1400000US36103135104,36103135104,"Census Tract 1351.04, Suffolk County, New York",5385,309,310,252,5.8,4.7
1400000US36103135201,36103135201,"Census Tract 1352.01, Suffolk County, New York",2080,155,35,37,1.7,1.8
1400000US36103135204,36103135204,"Census Tract 1352.04, Suffolk County, New York",4393,299,112,100,2.5,2.2
1400000US36103135205,36103135205,"Census Tract 1352.05, Suffolk County, New York",5051,203,254,134,5.0,2.6
1400000US36103135208,36103135208,"Census Tract 1352.08, Suffolk County, New York",2983,241,89,54,3.0,1.9
1400000US36103135209,36103135209,"Census Tract 1352.09, Suffolk County, New York",3435,244,46,51,1.3,1.5
1400000US36103135301,36103135301,"Census Tract 1353.01, Suffolk County, New York",3993,244,232,213,5.8,5.3
1400000US36103135303,36103135303,"Census Tract 1353.03, Suffolk County, New York",4498,373,86,78,1.9,1.7
1400000US36103135304,36103135304,"Census Tract 1353.04, Suffolk County, New York",3260,309,48,31,1.5,1.0
1400000US36103135401,36103135401,"Census Tract 1354.01, Suffolk County, New York",6431,583,447,447,7.0,6.7
1400000US36103135402,36103135402,"Census Tract 1354.02, Suffolk County, New York",7110,356,132,127,1.9,1.8
1400000US36103135403,36103135403,"Census Tract 1354.03, Suffolk County, New York",4436,222,238,201,5.4,4.4
1400000US36103145602,36103145602,"Census Tract 1456.02, Suffolk County, New York",5711,505,951,484,16.7,8.1
1400000US36103145603,36103145603,"Census Tract 1456.03, Suffolk County, New York",6542,626,914,383,14.0,5.8
1400000US36103145604,36103145604,"Census Tract 1456.04, Suffolk County, New York",5201,689,407,260,7.8,5.0
1400000US36103145605,36103145605,"Census Tract 1456.05, Suffolk County, New York",3370,332,329,290,9.8,8.3
1400000US36103145701,36103145701,"Census Tract 1457.01, Suffolk County, New York",5570,390,360,246,6.5,4.2
1400000US36103145702,36103145702,"Census Tract 1457.02, Suffolk County, New York",6007,604,480,399,8.0,6.5
1400000US36103145703,36103145703,"Census Tract 1457.03, Suffolk County, New York",6175,671,799,307,12.9,4.9
1400000US36103145704,36103145704,"Census Tract 1457.04, Suffolk County, New York",7015,613,393,201,5.6,3.0
1400000US36103145803,36103145803,"Census Tract 1458.03, Suffolk County, New York",5000,426,199,116,4.0,2.1
1400000US36103145804,36103145804,"Census Tract 1458.04, Suffolk County, New York",3288,41,106,57,3.2,1.7
1400000US36103145805,36103145805,"Census Tract 1458.05, Suffolk County, New York",6173,457,204,137,3.3,2.2
1400000US36103145807,36103145807,"Census Tract 1458.07, Suffolk County, New York",4493,300,232,153,5.2,3.4
1400000US36103145808,36103145808,"Census Tract 1458.08, Suffolk County, New York",3524,207,242,194,6.9,5.5
1400000US36103145901,36103145901,"Census Tract 1459.01, Suffolk County, New York",4030,648,242,147,6.0,3.3
1400000US36103145902,36103145902,"Census Tract 1459.02, Suffolk County, New York",8500,901,834,418,9.8,5.0
1400000US36103145903,36103145903,"Census Tract 1459.03, Suffolk County, New York",5824,442,214,108,3.7,1.9
1400000US36103146001,36103146001,"Census Tract 1460.01, Suffolk County, New York",5356,536,485,294,9.1,5.3
1400000US36103146002,36103146002,"Census Tract 1460.02, Suffolk County, New York",6486,619,404,322,6.2,4.8
1400000US36103146003,36103146003,"Census Tract 1460.03, Suffolk County, New York",8087,1008,354,206,4.4,2.7
1400000US36103146102,36103146102,"Census Tract 1461.02, Suffolk County, New York",2314,203,87,64,3.8,2.8
1400000US36103146103,36103146103,"Census Tract 1461.03, Suffolk County, New York",3881,358,9,13,0.2,0.3
1400000US36103146105,36103146105,"Census Tract 1461.05, Suffolk County, New York",6288,521,291,140,4.6,2.2
1400000US36103146106,36103146106,"Census Tract 1461.06, Suffolk County, New York",4039,452,245,138,6.1,3.2
1400000US36103146201,36103146201,"Census Tract 1462.01, Suffolk County, New York",4324,467,724,383,16.7,8.3
1400000US36103146202,36103146202,"Census Tract 1462.02, Suffolk County, New York",5526,486,681,288,12.3,5.1
1400000US36103146203,36103146203,"Census Tract 1462.03, Suffolk County, New York",6118,575,1020,498,16.7,8.2
1400000US36103146204,36103146204,"Census Tract 1462.04, Suffolk County, New York",6354,780,401,229,6.3,3.7
1400000US36103146205,36103146205,"Census Tract 1462.05, Suffolk County, New York",2228,172,14,14,0.6,0.6
1400000US36103146206,36103146206,"Census Tract 1462.06, Suffolk County, New York",2845,264,226,144,7.9,5.0
1400000US36103146300,36103146300,"Census Tract 1463, Suffolk County, New York",2294,306,219,103,9.5,4.4
1400000US36103146402,36103146402,"Census Tract 1464.02, Suffolk County, New York",4085,303,78,71,1.9,1.7
1400000US36103146403,36103146403,"Census Tract 1464.03, Suffolk County, New York",5439,519,487,203,9.0,4.0
1400000US36103146404,36103146404,"Census Tract 1464.04, Suffolk County, New York",3847,549,438,211,11.4,5.6
1400000US36103146500,36103146500,"Census Tract 1465, Suffolk County, New York",5165,319,254,208,4.9,3.9
1400000US36103146604,36103146604,"Census Tract 1466.04, Suffolk County, New York",4500,309,158,99,3.5,2.2
1400000US36103146605,36103146605,"Census Tract 1466.05, Suffolk County, New York",918,115,13,20,1.4,2.2
1400000US36103146606,36103146606,"Census Tract 1466.06, Suffolk County, New York",7974,512,325,264,4.1,3.3
1400000US36103146607,36103146607,"Census Tract 1466.07, Suffolk County, New York",2525,241,124,71,4.9,2.8
1400000US36103146608,36103146608,"Census Tract 1466.08, Suffolk County, New York",2482,217,154,133,6.2,5.3
1400000US36103146611,36103146611,"Census Tract 1466.11, Suffolk County, New York",3294,169,164,118,5.0,3.5
1400000US36103146612,36103146612,"Census Tract 1466.12, Suffolk County, New York",5300,311,103,104,1.9,2.0
1400000US36103146613,36103146613,"Census Tract 1466.13, Suffolk County, New York",3847,247,113,131,2.9,3.4
1400000US36103146614,36103146614,"Census Tract 1466.14, Suffolk County, New York",5665,439,248,308,4.4,5.5
1400000US36103146615,36103146615,"Census Tract 1466.15, Suffolk County, New York",4623,303,246,151,5.3,3.2
1400000US36103146703,36103146703,"Census Tract 1467.03, Suffolk County, New York",3806,386,192,130,5.0,3.5
1400000US36103146704,36103146704,"Census Tract 1467.04, Suffolk County, New York",1929,123,51,68,2.6,3.6
1400000US36103146705,36103146705,"Census Tract 1467.05, Suffolk County, New York",3525,192,38,40,1.1,1.1
1400000US36103146706,36103146706,"Census Tract 1467.06, Suffolk County, New York",2599,122,33,19,1.3,0.7
1400000US36103146800,36103146800,"Census Tract 1468, Suffolk County, New York",5906,401,62,68,1.0,1.2
1400000US36103146901,36103146901,"Census Tract 1469.01, Suffolk County, New York",5463,346,393,291,7.2,5.4
1400000US36103146902,36103146902,"Census Tract 1469.02, Suffolk County, New York",3685,334,203,161,5.5,4.2
1400000US36103147001,36103147001,"Census Tract 1470.01, Suffolk County, New York",4244,299,141,106,3.3,2.5
1400000US36103147003,36103147003,"Census Tract 1470.03, Suffolk County, New York",4599,365,93,78,2.0,1.7
1400000US36103147004,36103147004,"Census Tract 1470.04, Suffolk County, New York",254,120,12,13,4.7,5.1
1400000US36103147100,36103147100,"Census Tract 1471, Suffolk County, New York",3100,20,132,86,4.3,2.8
1400000US36103147200,36103147200,"Census Tract 1472, Suffolk County, New York",5922,479,289,117,4.9,2.1
1400000US36103147300,36103147300,"Census Tract 1473, Suffolk County, New York",8293,750,1022,482,12.3,6.1
1400000US36103147401,36103147401,"Census Tract 1474.01, Suffolk County, New York",6000,457,247,176,4.1,2.9
1400000US36103147402,36103147402,"Census Tract 1474.02, Suffolk County, New York",3598,259,31,26,0.9,0.7
1400000US36103147501,36103147501,"Census Tract 1475.01, Suffolk County, New York",7066,564,345,253,4.9,3.5
1400000US36103147502,36103147502,"Census Tract 1475.02, Suffolk County, New York",6519,402,129,75,2.0,1.2
1400000US36103147503,36103147503,"Census Tract 1475.03, Suffolk County, New York",1590,279,3,6,0.2,0.4
1400000US36103147601,36103147601,"Census Tract 1476.01, Suffolk County, New York",2141,217,38,37,1.8,1.8
1400000US36103147602,36103147602,"Census Tract 1476.02, Suffolk County, New York",5020,463,151,94,3.0,1.9
1400000US36103147701,36103147701,"Census Tract 1477.01, Suffolk County, New York",3138,162,125,84,4.0,2.7
1400000US36103147702,36103147702,"Census Tract 1477.02, Suffolk County, New York",4768,275,136,65,2.9,1.3
1400000US36103147802,36103147802,"Census Tract 1478.02, Suffolk County, New York",3581,248,79,50,2.2,1.4
1400000US36103147803,36103147803,"Census Tract 1478.03, Suffolk County, New York",3171,184,207,145,6.5,4.6
1400000US36103147804,36103147804,"Census Tract 1478.04, Suffolk County, New York",5807,338,164,193,2.8,3.3
1400000US36103147901,36103147901,"Census Tract 1479.01, Suffolk County, New York",4407,296,353,168,8.0,3.8
1400000US36103147902,36103147902,"Census Tract 1479.02, Suffolk County, New York",4126,237,144,101,3.5,2.5
1400000US36103158001,36103158001,"Census Tract 1580.01, Suffolk County, New York",4577,294,81,43,1.8,0.9
1400000US36103158002,36103158002,"Census Tract 1580.02, Suffolk County, New York",6115,372,151,152,2.5,2.5
1400000US36103158006,36103158006,"Census Tract 1580.06, Suffolk County, New York",6599,369,329,202,5.0,3.0
1400000US36103158007,36103158007,"Census Tract 1580.07, Suffolk County, New York",115,54,0,17,0.0,24.3
1400000US36103158009,36103158009,"Census Tract 1580.09, Suffolk County, New York",2782,161,24,25,0.9,0.9
1400000US36103158010,36103158010,"Census Tract 1580.10, Suffolk County, New York",3567,308,37,44,1.0,1.2
1400000US36103158011,36103158011,"Census Tract 1580.11, Suffolk County, New York",4827,400,273,330,5.7,6.7
1400000US36103158102,36103158102,"Census Tract 1581.02, Suffolk County, New York",5104,437,135,103,2.6,2.0
1400000US36103158103,36103158103,"Census Tract 1581.03, Suffolk County, New York",4586,470,314,258,6.8,5.3
1400000US36103158104,36103158104,"Census Tract 1581.04, Suffolk County, New York",5806,346,198,126,3.4,2.2
1400000US36103158107,36103158107,"Census Tract 1581.07, Suffolk County, New York",4076,274,299,173,7.3,4.4
1400000US36103158108,36103158108,"Census Tract 1581.08, Suffolk County, New York",2855,225,296,213,10.4,7.3
1400000US36103158110,36103158110,"Census Tract 1581.10, Suffolk County, New York",3678,281,110,78,3.0,2.2
1400000US36103158111,36103158111,"Census Tract 1581.11, Suffolk County, New York",3267,199,153,116,4.7,3.6
1400000US36103158112,36103158112,"Census Tract 1581.12, Suffolk County, New York",4180,398,402,241,9.6,5.5
1400000US36103158114,36103158114,"Census Tract 1581.14, Suffolk County, New York",3271,239,143,93,4.4,2.7
1400000US36103158115,36103158115,"Census Tract 1581.15, Suffolk County, New York",6651,414,98,116,1.5,1.7
1400000US36103158116,36103158116,"Census Tract 1581.16, Suffolk County, New York",2040,183,153,132,7.5,6.2
1400000US36103158202,36103158202,"Census Tract 1582.02, Suffolk County, New York",8615,649,880,542,10.2,6.2
1400000US36103158203,36103158203,"Census Tract 1582.03, Suffolk County, New York",1771,150,30,37,1.7,2.0
1400000US36103158205,36103158205,"Census Tract 1582.05, Suffolk County, New York",2027,118,35,50,1.7,2.4
1400000US36103158206,36103158206,"Census Tract 1582.06, Suffolk County, New York",3726,252,339,186,9.1,4.8
1400000US36103158207,36103158207,"Census Tract 1582.07, Suffolk County, New York",4611,237,148,107,3.2,2.3
1400000US36103158304,36103158304,"Census Tract 1583.04, Suffolk County, New York",6818,416,169,189,2.5,2.8
1400000US36103158306,36103158306,"Census Tract 1583.06, Suffolk County, New York",5480,436,94,79,1.7,1.5
1400000US36103158308,36103158308,"Census Tract 1583.08, Suffolk County, New York",8493,752,327,225,3.9,2.7
1400000US36103158309,36103158309,"Census Tract 1583.09, Suffolk County, New York",4829,395,344,179,7.1,3.7
1400000US36103158310,36103158310,"Census Tract 1583.10, Suffolk County, New York",3832,263,204,98,5.3,2.5
1400000US36103158315,36103158315,"Census Tract 1583.15, Suffolk County, New York",4272,315,151,123,3.5,2.8
1400000US36103158317,36103158317,"Census Tract 1583.17, Suffolk County, New York",5896,540,625,425,10.6,6.8
1400000US36103158318,36103158318,"Census Tract 1583.18, Suffolk County, New York",4571,290,161,129,3.5,2.8
1400000US36103158319,36103158319,"Census Tract 1583.19, Suffolk County, New York",3574,231,343,148,9.6,4.0
1400000US36103158320,36103158320,"Census Tract 1583.20, Suffolk County, New York",6214,454,537,354,8.6,5.5
1400000US36103158321,36103158321,"Census Tract 1583.21, Suffolk County, New York",9898,759,441,202,4.5,2.1
1400000US36103158322,36103158322,"Census Tract 1583.22, Suffolk County, New York",2229,185,6,9,0.3,0.4
1400000US36103158323,36103158323,"Census Tract 1583.23, Suffolk County, New York",6861,526,326,298,4.8,4.2
1400000US36103158401,36103158401,"Census Tract 1584.01, Suffolk County, New York",1428,123,28,33,2.0,2.3
1400000US36103158402,36103158402,"Census Tract 1584.02, Suffolk County, New York",4369,176,188,89,4.3,2.0
1400000US36103158403,36103158403,"Census Tract 1584.03, Suffolk County, New York",2072,159,115,80,5.6,3.8
1400000US36103158405,36103158405,"Census Tract 1584.05, Suffolk County, New York",4824,263,100,49,2.1,1.0
1400000US36103158407,36103158407,"Census Tract 1584.07, Suffolk County, New York",5618,559,85,68,1.5,1.2
1400000US36103158408,36103158408,"Census Tract 1584.08, Suffolk County, New York",4134,332,442,301,10.7,7.2
1400000US36103158409,36103158409,"Census Tract 1584.09, Suffolk County, New York",3701,442,142,83,3.8,2.3
1400000US36103158410,36103158410,"Census Tract 1584.10, Suffolk County, New York",3274,236,299,144,9.1,4.4
1400000US36103158502,36103158502,"Census Tract 1585.02, Suffolk County, New York",3896,487,305,121,7.8,3.4
1400000US36103158505,36103158505,"Census Tract 1585.05, Suffolk County, New York",4595,298,438,335,9.5,7.2
1400000US36103158506,36103158506,"Census Tract 1585.06, Suffolk County, New York",2591,270,170,118,6.6,4.7
1400000US36103158507,36103158507,"Census Tract 1585.07, Suffolk County, New York",4029,405,193,118,4.8,3.0
1400000US36103158508,36103158508,"Census Tract 1585.08, Suffolk County, New York",6617,464,408,301,6.2,4.4
1400000US36103158509,36103158509,"Census Tract 1585.09, Suffolk County, New York",5022,436,542,281,10.8,5.5
1400000US36103158510,36103158510,"Census Tract 1585.10, Suffolk County, New York",7435,444,370,246,5.0,3.3
1400000US36103158511,36103158511,"Census Tract 1585.11, Suffolk County, New York",6587,536,266,206,4.0,3.1
1400000US36103158512,36103158512,"Census Tract 1585.12, Suffolk County, New York",3559,380,170,161,4.8,4.4
1400000US36103158604,36103158604,"Census Tract 1586.04, Suffolk County, New York",5166,361,96,54,1.9,1.0
1400000US36103158605,36103158605,"Census Tract 1586.05, Suffolk County, New York",5223,334,259,143,5.0,2.8
1400000US36103158606,36103158606,"Census Tract 1586.06, Suffolk County, New York",4730,413,182,95,3.8,2.0
1400000US36103158607,36103158607,"Census Tract 1586.07, Suffolk County, New York",3531,678,304,218,8.6,6.0
1400000US36103158608,36103158608,"Census Tract 1586.08, Suffolk County, New York",3374,499,304,152,9.0,4.2
1400000US36103158609,36103158609,"Census Tract 1586.09, Suffolk County, New York",4453,296,79,53,1.8,1.2
1400000US36103158704,36103158704,"Census Tract 1587.04, Suffolk County, New York",8734,774,1071,463,12.3,5.1
1400000US36103158705,36103158705,"Census Tract 1587.05, Suffolk County, New York",3901,361,807,331,20.7,8.1
1400000US36103158707,36103158707,"Census Tract 1587.07, Suffolk County, New York",1558,145,134,85,8.6,5.3
1400000US36103158708,36103158708,"Census Tract 1587.08, Suffolk County, New York",3663,457,323,146,8.8,4.1
1400000US36103158709,36103158709,"Census Tract 1587.09, Suffolk County, New York",2198,169,365,226,16.6,9.8
1400000US36103158710,36103158710,"Census Tract 1587.10, Suffolk County, New York",3694,397,501,275,13.6,6.8
1400000US36103158711,36103158711,"Census Tract 1587.11, Suffolk County, New York",5301,568,247,131,4.7,2.4
1400000US36103158712,36103158712,"Census Tract 1587.12, Suffolk County, New York",7483,529,693,368,9.3,4.9
1400000US36103158802,36103158802,"Census Tract 1588.02, Suffolk County, New York",4538,323,137,133,3.0,2.9
1400000US36103158803,36103158803,"Census Tract 1588.03, Suffolk County, New York",6363,301,163,115,2.6,1.8
1400000US36103158804,36103158804,"Census Tract 1588.04, Suffolk County, New York",7034,414,567,382,8.1,5.3
1400000US36103158900,36103158900,"Census Tract 1589, Suffolk County, New York",7062,395,1390,450,19.7,6.2
1400000US36103159000,36103159000,"Census Tract 1590, Suffolk County, New York",4725,419,480,256,10.2,5.1
1400000US36103159102,36103159102,"Census Tract 1591.02, Suffolk County, New York",6157,478,1568,645,25.5,9.9
1400000US36103159103,36103159103,"Census Tract 1591.03, Suffolk County, New York",6120,747,2003,759,32.7,10.5
1400000US36103159105,36103159105,"Census Tract 1591.05, Suffolk County, New York",7137,459,437,299,6.1,4.2
1400000US36103159106,36103159106,"Census Tract 1591.06, Suffolk County, New York",5467,330,141,101,2.6,1.8
1400000US36103159107,36103159107,"Census Tract 1591.07, Suffolk County, New York",3631,294,193,137,5.3,3.8
1400000US36103159108,36103159108,"Census Tract 1591.08, Suffolk County, New York",8168,529,388,253,4.8,3.1
1400000US36103159201,36103159201,"Census Tract 1592.01, Suffolk County, New York",3091,365,105,104,3.4,3.4
1400000US36103159203,36103159203,"Census Tract 1592.03, Suffolk County, New York",5622,411,627,398,11.2,6.8
1400000US36103159204,36103159204,"Census Tract 1592.04, Suffolk County, New York",3634,399,120,84,3.3,2.4
1400000US36103159300,36103159300,"Census Tract 1593, Suffolk County, New York",2151,162,93,58,4.3,2.8
